IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2018,false,Sex,Male,SEX_MLE,,,,,,,,,,6.97,,,3.93,,10.32,7.0 [3.9 - 10.3],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2018,false,Sex,Male,SEX_MLE,,,,,,,,,,7.07,,,3.77,,10.57,7.1 [3.8 - 10.6],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EUR,Europe,Country,GRC,Greece,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,7.12,,,4.57,,9.74,7.1 [4.6 - 9.7],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,BHS,Bahamas,Year,2018,false,Sex,Male,SEX_MLE,,,,,,,,,,7.2,,,0.44,,14.1,7.2 [0.4 - 14.1],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,7.16,,,4.68,,9.71,7.2 [4.7 - 9.7],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,GAB,Gabon,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,7.33,,,4.91,,9.85,7.3 [4.9 - 9.8],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,GHA,Ghana,Year,2018,false,Sex,Male,SEX_MLE,,,,,,,,,,7.41,,,3.27,,11.61,7.4 [3.3 - 11.6],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,MLI,Mali,Year,2018,false,Sex,Male,SEX_MLE,,,,,,,,,,7.42,,,4.02,,10.91,7.4 [4.0 - 10.9],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,PER,Peru,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,7.45,,,4.68,,10.29,7.5 [4.7 - 10.3],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,MUS,Mauritius,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,7.52,,,4.9,,10.24,7.5 [4.9 - 10.2],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EUR,Europe,Country,ROU,Romania,Year,2018,false,Sex,Female,SEX_FMLE,,,,,,,,,,7.51,,,5.46,,9.82,7.5 [5.5 - 9.8],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EUR,Europe,Country,MKD,North Macedonia,Year,2018,false,Sex,Male,SEX_MLE,,,,,,,,,,7.66,,,4.13,,11.11,7.7 [4.1 - 11.1],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,BRA,Brazil,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,7.67,,,5.14,,10.27,7.7 [5.1 - 10.3],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,LSO,Lesotho,Year,2018,false,Sex,Male,SEX_MLE,,,,,,,,,,7.79,,,4.44,,11.36,7.8 [4.4 - 11.4],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,SEAR,South-East Asia,Country,THA,Thailand,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,7.85,,,5.24,,10.58,7.8 [5.2 - 10.6],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2018,false,Sex,Male,SEX_MLE,,,,,,,,,,7.95,,,4.77,,11.43,7.9 [4.8 - 11.4],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,WPR,Western Pacific,Country,MNG,Mongolia,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,7.93,,,5.38,,10.55,7.9 [5.4 - 10.6],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EUR,Europe,Country,ITA,Italy,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,7.97,,,5.43,,10.65,8.0 [5.4 - 10.7],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,ARG,Argentina,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,8.04,,,5.52,,10.62,8.0 [5.5 - 10.6],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,SEAR,South-East Asia,Country,IND,India,Year,2018,false,Sex,Male,SEX_MLE,,,,,,,,,,8.1,,,4.37,,12.1,8.1 [4.4 - 12.1],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2018,false,Sex,Male,SEX_MLE,,,,,,,,,,8.06,,,4.61,,11.79,8.1 [4.6 - 11.8],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,COL,Colombia,Year,2018,false,Sex,Male,SEX_MLE,,,,,,,,,,8.06,,,4.68,,11.54,8.1 [4.7 - 11.5],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,GRD,Grenada,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,8.06,,,5.03,,11.06,8.1 [5.0 - 11.1],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,SWZ,Eswatini,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,8.09,,,5.3,,11,8.1 [5.3 - 11.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EUR,Europe,Country,CYP,Cyprus,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,8.05,,,5.37,,10.95,8.1 [5.4 - 10.9],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EUR,Europe,Country,ISL,Iceland,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,8.07,,,5.72,,10.62,8.1 [5.7 - 10.6],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,BWA,Botswana,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,8.16,,,5.59,,10.86,8.2 [5.6 - 10.9],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,8.19,,,5.7,,10.74,8.2 [5.7 - 10.7],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,BEN,Benin,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,8.35,,,5.12,,11.55,8.3 [5.1 - 11.5],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EUR,Europe,Country,ALB,Albania,Year,2018,false,Sex,Male,SEX_MLE,,,,,,,,,,8.36,,,4.95,,11.81,8.4 [4.9 - 11.8],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,8.51,,,4.68,,12.58,8.5 [4.7 - 12.6],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EUR,Europe,Country,HRV,Croatia,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,8.54,,,4.92,,12.14,8.5 [4.9 - 12.1],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,8.48,,,5.17,,11.84,8.5 [5.2 - 11.8],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EUR,Europe,Country,MLT,Malta,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,8.52,,,5.31,,11.5,8.5 [5.3 - 11.5],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EUR,Europe,Country,ARM,Armenia,Year,2018,false,Sex,Male,SEX_MLE,,,,,,,,,,8.67,,,5.03,,12.57,8.7 [5.0 - 12.6],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2018,false,Sex,Male,SEX_MLE,,,,,,,,,,8.7,,,5.32,,12.4,8.7 [5.3 - 12.4],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,URY,Uruguay,Year,2018,false,Sex,Male,SEX_MLE,,,,,,,,,,8.71,,,5.44,,12.17,8.7 [5.4 - 12.2],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,GUY,Guyana,Year,2018,false,Sex,Male,SEX_MLE,,,,,,,,,,8.71,,,5.48,,12.09,8.7 [5.5 - 12.1],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EUR,Europe,Country,UKR,Ukraine,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,8.7,,,5.55,,11.89,8.7 [5.6 - 11.9],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,PRY,Paraguay,Year,2018,false,Sex,Male,SEX_MLE,,,,,,,,,,8.85,,,5.54,,12.42,8.8 [5.5 - 12.4],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,ZAF,South Africa,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,8.77,,,5.93,,11.59,8.8 [5.9 - 11.6],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,BLZ,Belize,Year,2018,false,Sex,Male,SEX_MLE,,,,,,,,,,9.04,,,4.95,,13.39,9.0 [4.9 - 13.4],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,WPR,Western Pacific,Country,CHN,China,Year,2018,false,Sex,Male,SEX_MLE,,,,,,,,,,9.09,,,5.75,,12.83,9.1 [5.8 - 12.8],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EUR,Europe,Country,FIN,Finland,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,9.16,,,6.44,,11.87,9.2 [6.4 - 11.9],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,9.34,,,5.35,,13.09,9.3 [5.3 - 13.1],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EUR,Europe,Country,SWE,Sweden,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,9.3,,,6.34,,12.43,9.3 [6.3 - 12.4],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,9.3,,,6.42,,12.23,9.3 [6.4 - 12.2],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,WPR,Western Pacific,Country,NIU,Niue,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,9.35,,,6.54,,12.2,9.3 [6.5 - 12.2],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,MEX,Mexico,Year,2018,false,Sex,Male,SEX_MLE,,,,,,,,,,9.38,,,5.39,,13.4,9.4 [5.4 - 13.4],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EUR,Europe,Country,DNK,Denmark,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,9.4,,,6.51,,12.36,9.4 [6.5 - 12.4],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,LCA,Saint Lucia,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,9.47,,,6.04,,12.68,9.5 [6.0 - 12.7],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,BRB,Barbados,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,9.47,,,6.25,,12.71,9.5 [6.2 - 12.7],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,USA,United States of America,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,9.57,,,6.83,,12.34,9.6 [6.8 - 12.3],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,CUB,Cuba,Year,2018,false,Sex,Male,SEX_MLE,,,,,,,,,,9.77,,,5.81,,13.91,9.8 [5.8 - 13.9],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,DMA,Dominica,Year,2018,false,Sex,Male,SEX_MLE,,,,,,,,,,9.76,,,5.84,,13.92,9.8 [5.8 - 13.9],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,AGO,Angola,Year,2018,false,Sex,Male,SEX_MLE,,,,,,,,,,9.82,,,6.17,,13.52,9.8 [6.2 - 13.5],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,BFA,Burkina Faso,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,9.81,,,6.77,,13.01,9.8 [6.8 - 13.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2018,false,Sex,Male,SEX_MLE,,,,,,,,,,9.86,,,6.31,,13.65,9.9 [6.3 - 13.6],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,WPR,Western Pacific,Country,PHL,Philippines,Year,2018,false,Sex,Male,SEX_MLE,,,,,,,,,,9.92,,,6.27,,13.81,9.9 [6.3 - 13.8],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AMR,Americas,Country,CAN,Canada,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,9.9,,,6.75,,12.99,9.9 [6.8 - 13.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,WPR,Western Pacific,Country,NZL,New Zealand,Year,2018,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,9.89,,,6.91,,12.84,9.9 [6.9 - 12.8],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2017,false,Sex,Female,SEX_FMLE,,,,,,,,,,0.004,,,0,,0.035,0.0 [0.0 - 0.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2017,false,Sex,Female,SEX_FMLE,,,,,,,,,,0.001,,,0,,0.019,0.0 [0.0 - 0.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0,,,0,,0,0.0 [0.0 - 0.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2017,false,Sex,Female,SEX_FMLE,,,,,,,,,,0,,,0,,0,0.0 [0.0 - 0.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2017,false,Sex,Male,SEX_MLE,,,,,,,,,,0,,,0,,0,0.0 [0.0 - 0.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2017,false,Sex,Female,SEX_FMLE,,,,,,,,,,0.002,,,0,,0.031,0.0 [0.0 - 0.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,MRT,Mauritania,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0,,,0,,0,0.0 [0.0 - 0.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,MRT,Mauritania,Year,2017,false,Sex,Female,SEX_FMLE,,,,,,,,,,0,,,0,,0,0.0 [0.0 - 0.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,AFR,Africa,Country,MRT,Mauritania,Year,2017,false,Sex,Male,SEX_MLE,,,,,,,,,,0,,,0,,0,0.0 [0.0 - 0.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0,,,0,,0,0.0 [0.0 - 0.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2017,false,Sex,Female,SEX_FMLE,,,,,,,,,,0,,,0,,0,0.0 [0.0 - 0.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2017,false,Sex,Male,SEX_MLE,,,,,,,,,,0,,,0,,0,0.0 [0.0 - 0.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0,,,0,,0,0.0 [0.0 - 0.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2017,false,Sex,Female,SEX_FMLE,,,,,,,,,,0,,,0,,0,0.0 [0.0 - 0.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2017,false,Sex,Male,SEX_MLE,,,,,,,,,,0,,,0,,0,0.0 [0.0 - 0.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2017,false,Sex,Female,SEX_FMLE,,,,,,,,,,0.0005,,,0,,0.013,0.0 [0.0 - 0.0],,,EN,2024-06-21T04:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2), three-year average",text,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2017,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,0.017,,,0,,0.15,0.0 [0.0 - 0.1],,,EN,2024-06-21T04:00:00.000Z
